Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
13313,NV,State Fleet Vehicle Acquisition and Fuel Use Requirements,"State agencies must transition light-duty vehicles to zero-emission
vehicles (ZEVs) by 2040 and medium- and heavy-duty vehicles to ZEVs by
2050. To support these goals, state agencies must prioritize low
emission vehicles when purchasing light-duty motor vehicles. State
agencies that purchase a diesel vehicle must ensure the vehicle can use
biodiesel fuel blends of at least 20%. When refueling gasoline and
diesel vehicles, agencies must prioritize the purchase of ethanol and
biodiesel fuel. Exceptions may apply.

(Reference [Senate Bill 262, 2023](https://www.leg.state.nv.us/))",2023-06-05 00:00:00 UTC,,false,90,Laws and Regulations,"",2023-09-01 16:20:16 UTC,,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV,"",STD,GOV,https://www.leg.state.nv.us/|https://www.leg.state.nv.us/,enacted,2023-06-05
13314,NV,Zero Emission Medium- and Heavy-Duty Vehicle Incentive Authorization ,"The Nevada Division of Environmental Protection (NDEP) must administer
the [Clean Trucks and Buses Incentive Program
(Program)](https://ndep.nv.gov/air/clean-trucks-and-buses-incentive-pgm)
to provide incentives for the purchase of zero emission medium- and
heavy-duty trucks and buses. Eligible entities must own or operate
diesel- or gasoline-powered medium- and heavy-duty vehicles or fleets
and include local governments, state agency fleets, school districts,
nonprofit organizations, commercial fleets, and independent truck
operators. Incentive amounts must be based on gross vehicle weight
rating, and NDEP must offer increased incentive amounts for underserved
communities. The State Environmental Commission must adopt regulations
to guide the NDEP's administration of the Program. Additional
requirements apply.

(Reference [Nevada Revised Statutes Chapter 445B](https://www.leg.state.nv.us/) and [Assembly Bill 184, 2023](https://www.leg.state.nv.us/))",2023-06-09 00:00:00 UTC,,false,10,Laws and Regulations,"",2023-09-01 16:26:51 UTC,,,,"",ELEC|HY,"",OTHER,GOV,https://www.leg.state.nv.us/|https://www.leg.state.nv.us/,enacted,2023-06-09
13316,MD,Utility Electric Vehicle (EV) Charger Deployment Authorization and Requirements,"Investor-owned utilities (IOUs) participating in the Maryland Public
Service Commission (PSC) [EV Pilot
Program](https://dgs.maryland.gov/Pages/ElectricVehicle/About/Funding.aspx)
may install public Level 2 EV chargers on local, municipal, or state
government property. Beginning October 1, 2023, IOUs that participate in
the PSC EV Pilot Program may install Level 2 EV chargers at multi-unit
dwellings in underserved communities. Additionally, IOUs must maintain
EV charger uptime in accordance with the [National Electric Vehicle
Infrastructure Formula Program](https://afdc.energy.gov/laws/12744)
requirements or standards and requirements set by the PSC.

(Reference [Public Service Commission Order 88997 – Case No. 9478](https://www.psc.state.md.us/) and [Maryland Statutes Public Utilities Code 7-901 through 7-905](http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home))",2023-05-08 00:00:00 UTC,,false,138,Laws and Regulations,"",2023-09-01 18:48:04 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|AFP,https://www.psc.state.md.us/|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/,enacted,2023-05-08
13322,DE,Electric School Bus Acquisition Requirement,"Beginning July 1, 2025, the Delaware Department of Education (DOE) must
purchase an increasing share of electric school buses with annual school
bus acquisitions. Electric school bus acquisitions must increase
according to the following schedule:

::: {data-align=""center""}
Fiscal Year (FY)
:::

Percentage of school bus purchases that must be electric

FY 2025

5%

FY 2026

10%

FY 2027

15%

FY 2028

20%

FY 2029

25%

FY 2030

30%

DOE must report on these targets annually to the Clerk of the House of
Representatives, the Secretary of the Senate, the Director of the
Division of Research, and the Public Archives. By January 31, 2030, DOE
must submit a report detailing recommendations for future changes in the
percentage targets for electric school bus purchases.

(Reference [House Bill 10, 2023](https://legis.delaware.gov/BillDetail?LegislationId=130292) and [Delaware Revised Statutes 29-80.63](https://delcode.delaware.gov/))",2023-08-03 00:00:00 UTC,,false,40,Laws and Regulations,"",2023-09-07 17:20:39 UTC,,,,"",ELEC,"",REQ,GOV,https://legis.delaware.gov/BillDetail?LegislationId=130292|https://delcode.delaware.gov/,enacted,2023-08-03
13323,IL,Electric Vehicle (EV) Charging Station Building Standards for Residential Developments,"Beginning January 1, 2024, new construction of single-family homes must
include a minimum of one EV-capable parking spot. New single-family
homes or small multifamily dwellings that qualify as affordable housing
must have one EV-capable parking space per dwelling.

Beginning March 31, 2024, all parking spaces at newly constructed or
renovated large multifamily dwellings must be EV-capable.

Building permits for affordable single-family and multifamily
developments must meet the following benchmarks to support the
development of EV-capable parking spaces:

-   Beginning January 1, 2026, 40% of parking spaces must be EV-capable;

-   Beginning January 1, 2029, 50% of parking spaces must be EV-capable;
    and,

-   Beginning January 1, 2034, 70% of parking spaces must be EV-capable.

EV-capable parking spaces have electric panel capacity and conduit to
support a Level 2 EV charging station. Additional requirements apply.

(Reference [Senate Bill 40, 2023](https://www.ilga.gov/))",2023-06-09 00:00:00 UTC,,false,200,Laws and Regulations,"",2023-09-08 16:28:38 UTC,,,,"",ELEC|PHEV,"",BUILD,MUD|OTHER,https://www.ilga.gov/,enacted,2023-06-09
13324,IL,Electric Vehicle (EV) Charging Station Policies for Condominiums,"Beginning January 1, 2024, condominium or common interest associations
may not prohibit or restrict the installation or use of EV charging
stations in a unit owner's designated parking space. Associations may
put reasonable restrictions on EV charging stations, but the policies
may not increase the cost of the EV charging station or decrease its
performance. Homeowners must comply with applicable health and safety
codes and architectural standards, engage a licensed installation
contractor, and provide a certificate of insurance. The unit owner is
responsible for the cost of electricity consumption; the installation,
operation, maintenance, repair, removal, or replacement of the station
in their parking space; and any resulting damage to the EV charging
station or surrounding area. Associations may also install EV charging
stations in common areas for all unit owners and members of the
association to use. Additional requirements apply.

(Reference [Senate Bill 40, 2023](https://www.ilga.gov/))",2023-06-09 00:00:00 UTC,,false,201,Laws and Regulations,"",2023-09-08 16:34:07 UTC,,,,"",ELEC|PHEV,"",RTC,MUD|OTHER,https://www.ilga.gov/,enacted,2023-06-09
13325,IL,Electric Vehicle (EV) Charging Station Policies for Renters,"Beginning January 1, 2024, a tenant may install a Level 1 or Level 2 EV
charging station at a parking space allotted for the lessee. Landlords
may require reimbursement for EV charging station electricity
consumption, charge a fee for access if a networked EV charging station,
and charge a security deposit to cover the cost of restoring the
property to its original condition if the tenant removes the EV charging
station. The landlord may also require reimbursement for any wiring or
electrical upgrades necessary to support the EV charging station.
Renters must comply with applicable health and safety codes and
architectural standards, engage a licensed installation contractor, and
provide a certificate of insurance. Additional requirements apply.

(Reference [Senate Bill 40, 2023](https://www.ilga.gov/))",2023-06-09 00:00:00 UTC,,false,202,Laws and Regulations,"",2023-09-08 16:36:30 UTC,,,,"",ELEC|PHEV,"",RTC,MUD|IND,https://www.ilga.gov/,enacted,2023-06-09
13327,ME,Accessible Electric Vehicle (EV) Charger Working Group,"The Commissioner of Transportation must establish a working group to
study EV charger accessibility. The working group must develop a
document that simplifies the United States Access Board's Design
Recommendations for Accessible EV Charging Stations
[report](https://www.access-board.gov/files/usab-evse-guide.pdf) for
individuals interested in the design and installation of EV chargers.
Additionally, the working group must recommend EV charging stations
accessibility standards and how those standards should be incorporated
into local code standards. The Commissioner of Transportation published
a
[report](https://www.maine.gov/mdot/civilrights/ada/docs/2024/Maine%20EV%20Charging%20Guide.pdf)
that included that working group's recommendations in January 2024.

(Reference [House Bill 467, 2023](http://legislature.maine.gov/))",2023-06-16 00:00:00 UTC,,false,34,Laws and Regulations,"",2023-09-13 15:09:11 UTC,,,,"",ELEC|PHEV,"",OTHER,GOV|OTHER,http://legislature.maine.gov/,enacted,2023-06-16
13328,ME,Beneficial Electrification Policy Support and Planning ,"Maine Governor's Energy Office (Office) may petition the Maine Public
Utilities Commission (MPUC) to procure energy from renewable resources
to achieve [emission reduction and renewable energy
goals](https://afdc.energy.gov/laws/12563) to meet electricity demand.
MPUC must also conduct a study on cost-effective consumer financing of
beneficial electrification productions, including EV charging station
equipment. The study must analyze the advantages and disadvantages of
various financing methods, and MPUC must submit a report of their
findings to the Joint Standing Committee on Energy, Utilities and
Technology by January 5, 2024.

(Reference [Maine Revised Statutes Title 35A, Section 3801](http://legislature.maine.gov/))",2023-06-23 00:00:00 UTC,,false,63,Laws and Regulations,"",2023-09-13 15:11:18 UTC,,,,"",ELEC|PHEV,"",OTHER,OTHER,http://legislature.maine.gov/|http://legislature.maine.gov/,enacted,2023-06-23
13329,ME,Electric School Bus Vehicle-to-Grid (V2G) Pilot Program,"Efficiency Maine must assess the feasibility of implementing a V2G pilot
project for electric school buses within the Wells-Ogunquit Community
School District. Efficiency Maine must evaluate the cost effectiveness
of the pilot project, ways to minimize costs and maximize ratepayer
benefits, the cost of grid interconnection, and whether a V2G pilot
project could be implemented within Efficiency Maine's budget. On
January 15, 2024, Efficiency Maine submitted a
[report](https://www.efficiencymaine.com/docs/EMT_School-bus-V2G-report-1.15.24-FINAL.pdf)
of their findings and recommendations to the Joint Standing Committee on
Energy, Utilities, and Technology.

(Reference [House Bill 519, 2023](https://legislature.maine.gov/house/house/))",2023-06-06 00:00:00 UTC,,false,95,Laws and Regulations,"",2023-09-13 19:32:01 UTC,,,,"",ELEC,"",OTHER,GOV,https://legislature.maine.gov/house/house/,enacted,2023-06-06
13333,AR,Utility Electric Vehicle (EV) Charging Station Deployment Authorization and Requirements,"Investor-owned utilities (IOUs) may install and own public direct
current fast charging stations. IOUs must allow site hosts to install a
metering device for measuring electricity sold at the EV charging
station and choose the EV charging station equipment vendor and network
service. IOUs must submit an annual report to the Public Service
Commission on the construction and operation of the public EV charging
stations.

(Reference [Public Service Commission Docket No. 22-026-TF Order No. 8](https://apsc.arkansas.gov/))",,,false,60,Laws and Regulations,"",2023-09-26 18:30:57 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|AFP,https://apsc.arkansas.gov/,,
13343,NC,Medium- and Heavy-Duty Zero Emission Vehicle (ZEV) Requirement,"By May 15, 2023, the North Carolina Department of Environmental Quality
(NCDEQ) must propose a rule to adopt the California Advanced Clean
Trucks requirements specified in Title 13 of the California Code of
Regulations, requiring manufacturers to meet California ZEV production
and sales requirements. The NCDEQ may collaborate with local
governments, electric utilities, and other stakeholders to develop this
proposed rule and analyze potential impacts.

(Reference [Executive Order 271, 2022](https://governor.nc.gov/news/executive-orders))",2022-10-25 00:00:00 UTC,,false,37,Laws and Regulations,"",2023-10-09 14:14:03 UTC,,,,"",ELEC,"",OTHER,MAN,https://governor.nc.gov/news/executive-orders,enacted,2022-10-25
13344,NC,Zero Emission Vehicle (ZEV) Infrastructure Study,"The North Carolina Department of Transportation must establish a North
Carolina ZEV Infrastructure Needs Assessment in partnership with other
agencies. The assessment must evaluate charging and fueling needs to
support the adoption and implementation of the California Advanced Clean
Trucks program and the [achievement of state ZEV adoption and greenhouse
gas emissions goals](https://afdc.energy.gov/laws/12829).

(Reference [Executive Order 271, 2022](https://governor.nc.gov/news/executive-orders))",2022-10-25 00:00:00 UTC,,false,38,Laws and Regulations,"",2023-10-09 14:20:50 UTC,,,,"",ELEC,"",OTHER,OTHER,https://governor.nc.gov/news/executive-orders,enacted,2022-10-25
13348,NH,Electric Vehicle (EV) Fee ,"In addition to standard vehicle registration fees, EV owners must pay an
annual fee of \$100 and plug-in hybrid electric vehicle owners must pay
an annual fee of \$50.

(Reference [House Bill 2, 2023](https://www.gencourt.state.nh.us/))",,2023-06-20 00:00:00 UTC,false,75,Laws and Regulations,"",2023-10-10 13:52:04 UTC,,,,"",ELEC|PHEV,"",EVFEE,FLEET|IND,https://www.gencourt.state.nh.us/|https://www.gencourt.state.nh.us/rsa/html/indexes/default.aspx,amended,2023-06-20
13350,NH,Electric Vehicle (EV) Charging Program Development Authorization ,"The New Hampshire Public Utilities Commission and the New Hampshire
Department of Energy may establish requirements, standards, and rate
mechanisms for net metering, advanced metering, time-based electricity
rates, demand response practices, and EV charging programs. Additional
requirements apply.

(Reference [Senate Bill 166, 2023](https://www.gencourt.state.nh.us/))",,2023-08-08 00:00:00 UTC,false,71,Laws and Regulations,"",2023-10-10 13:59:01 UTC,,,,"",ELEC,"",OTHER,GOV,https://www.gencourt.state.nh.us/,amended,2023-08-08
13351,NH,Electric Vehicle (EV) Funding Study ,"The New Hampshire Legislature must establish a committee to study
funding mechanisms for EV charging stations. The committee, among other
things, must:

-   Review currently available funding for EV charging stations;

-   Identify additional, and determine the feasibility of, non-ratepayer
    sources of funding for EV charging stations; and,

-    Review non-ratepayer funding mechanisms for EV charging stations
    utilized in other states.

The committee must report its findings and any policy recommendations by
November 1, 2024.

(Reference [Senate Bill 52, 2023](https://www.gencourt.state.nh.us/))",,2023-06-07 00:00:00 UTC,false,69,Laws and Regulations,"",2023-10-10 14:00:40 UTC,,,,"",ELEC,"",FUEL,GOV,https://www.gencourt.state.nh.us/,amended,2023-06-07
13353,DE,Electric Vehicle (EV) Charging Station Building Standards for Residential Developments,"Beginning January 1, 2024, new construction of single-family homes must
include at least one EV-capable parking spot.

Beginning January 1, 2025, at least 5% of total parking spaces at newly
constructed multifamily housing developments must have EV charging
stations installed. In addition, at least 10% of the total parking
spaces at newly constructed multifamily housing must be EV-capable.

EV-capable parking spaces have electric panel capacity and space for a
branch circuit that enables the future installation of EV charging
stations. Additional restrictions apply.

(Reference [Senate Bill 103, 2023](https://legis.delaware.gov/BillDetail/140422) and [Delaware Code Title 16, Chapter 80](https://delcode.delaware.gov/index.html))",2023-08-03 00:00:00 UTC,,false,68,Laws and Regulations,"",2023-10-11 15:04:09 UTC,,,,"",ELEC|PHEV,"",BUILD,MUD|OTHER,https://legis.delaware.gov/BillDetail/140422|https://delcode.delaware.gov/index.html,enacted,2023-08-03
